-481,-55,True,0,-9
-477,-64,True,0,-9
-473,-73,True,0,-9
-469,-82,True,0,-9
-465,-91,True,0,-9
-461,-100,False,0,-9
-457,-108,False,0,-8
-453,-115,False,0,-7
-449,-121,False,0,-6
-445,-126,False,0,-5
-441,-130,False,0,-4
-437,-133,False,0,-3
-433,-135,False,0,-2
-429,-136,False,0,-1
-425,-136,False,0,0
-421,-135,False,0,1
-417,-133,False,0,2
-413,-130,False,0,3
-409,-126,False,0,4
-405,-121,False,0,5
-401,-115,False,0,6
-397,-108,False,0,7
-393,-100,False,0,8
-389,-91,True,0,-9
-385,-100,False,0,-9
-381,-108,False,0,-8
-377,-115,False,0,-7
-373,-121,False,0,-6
-369,-126,False,0,-5
-365,-130,False,0,-4
-361,-133,False,0,-3
-357,-135,False,0,-2
-353,-136,False,0,-1
-349,-136,False,0,0
-345,-135,False,0,1
-341,-133,False,0,2
-337,-130,False,0,3
-333,-126,False,0,4
-329,-121,False,0,5
-325,-115,False,0,6
-321,-108,False,0,7
-317,-100,False,0,8
-313,-91,True,0,-9
-309,-100,False,0,-9
-305,-108,False,0,-8
-301,-115,False,0,-7
-297,-121,False,0,-6
-293,-126,False,0,-5
-289,-130,False,0,-4
-285,-133,False,0,-3
-281,-135,False,0,-2
-277,-136,False,0,-1
-273,-136,False,0,0
-269,-135,False,0,1
-265,-133,False,0,2
-261,-130,False,0,3
-257,-126,False,0,4
-253,-121,False,0,5
-249,-115,False,0,6
-245,-108,False,0,7
-241,-100,False,0,8
-237,-91,True,0,-9
-233,-100,False,0,-9
-229,-108,False,0,-8
-225,-115,False,0,-7
-221,-121,False,0,-6
-217,-126,False,0,-5
-213,-130,False,0,-4
-209,-133,False,0,-3
-205,-135,False,0,-2
-201,-136,False,0,-1
-197,-136,False,0,0
-193,-135,False,0,1
-189,-133,False,0,2
-185,-130,False,0,3
-181,-126,False,0,4
-177,-121,False,0,5
-173,-115,False,0,6
-169,-108,False,0,7
-165,-100,False,0,8
-161,-91,True,0,-9
-157,-100,False,0,-9
-153,-108,False,0,-8
-149,-115,False,0,-7
-145,-121,False,0,-6
-141,-126,False,0,-5
-137,-130,False,0,-4
-133,-133,False,0,-3
-129,-135,False,0,-2
-125,-136,False,0,-1
-121,-136,False,0,0
-117,-135,False,0,1
-113,-133,False,0,2
-109,-130,False,0,3
-105,-126,False,0,4
-101,-121,False,0,5
-97,-115,False,0,6
-93,-108,False,0,7
-89,-100,False,0,8
-85,-91,True,0,-9
-81,-100,False,0,-9
-77,-108,False,0,-8
-73,-115,False,0,-7
-69,-121,False,0,-6
-65,-126,False,0,-5
-61,-130,False,0,-4
-57,-133,False,0,-3
-53,-135,False,0,-2
-49,-136,False,0,-1
-45,-136,False,0,0
-41,-135,False,0,1
