-481,-50,True,0,-9
-477,-59,True,0,-9
-473,-68,True,0,-9
-469,-77,True,0,-9
-465,-86,True,0,-9
-461,-95,True,0,-9
-457,-104,False,0,-9
-453,-112,False,0,-8
-449,-119,False,0,-7
-445,-125,False,0,-6
-441,-130,False,0,-5
-437,-134,False,0,-4
-433,-137,False,0,-3
-429,-139,False,0,-2
-425,-140,False,0,-1
-421,-140,False,0,0
-417,-139,False,0,1
-413,-137,False,0,2
-409,-134,False,0,3
-405,-130,False,0,4
-401,-125,False,0,5
-397,-119,False,0,6
-393,-112,False,0,7
-389,-104,False,0,8
-385,-95,True,0,-9
-381,-104,False,0,-9
-377,-112,False,0,-8
-373,-119,False,0,-7
-369,-125,False,0,-6
-365,-130,False,0,-5
-361,-134,False,0,-4
-357,-137,False,0,-3
-353,-139,False,0,-2
-349,-140,False,0,-1
-345,-140,False,0,0
-341,-139,False,0,1
-337,-137,False,0,2
-333,-134,False,0,3
-329,-130,False,0,4
-325,-125,False,0,5
-321,-119,False,0,6
-317,-112,False,0,7
-313,-104,False,0,8
-309,-95,True,0,-9
-305,-104,False,0,-9
-301,-112,False,0,-8
-297,-119,False,0,-7
-293,-125,False,0,-6
-289,-130,False,0,-5
-285,-134,False,0,-4
-281,-137,False,0,-3
-277,-139,False,0,-2
-273,-140,False,0,-1
-269,-140,False,0,0
-265,-139,False,0,1
-261,-137,False,0,2
-257,-134,False,0,3
-253,-130,False,0,4
-249,-125,False,0,5
-245,-119,False,0,6
-241,-112,False,0,7
-237,-104,False,0,8
-233,-95,True,0,-9
-229,-104,False,0,-9
-225,-112,False,0,-8
-221,-119,False,0,-7
-217,-125,False,0,-6
-213,-130,False,0,-5
-209,-134,False,0,-4
-205,-137,False,0,-3
-201,-139,False,0,-2
-197,-140,False,0,-1
-193,-140,False,0,0
-189,-139,False,0,1
-185,-137,False,0,2
-181,-134,False,0,3
-177,-130,False,0,4
-173,-125,False,0,5
-169,-119,False,0,6
-165,-112,False,0,7
-161,-104,False,0,8
-157,-95,True,0,-9
-153,-104,False,0,-9
-149,-112,False,0,-8
-145,-119,False,0,-7
-141,-125,False,0,-6
-137,-130,False,0,-5
-133,-134,False,0,-4
-129,-137,False,0,-3
-125,-139,False,0,-2
-121,-140,False,0,-1
-117,-140,False,0,0
-113,-139,False,0,1
-109,-137,False,0,2
-105,-134,False,0,3
-101,-130,False,0,4
-97,-125,False,0,5
-93,-119,False,0,6
-89,-112,False,0,7
-85,-104,False,0,8
-81,-95,True,0,-9
-77,-104,False,0,-9
-73,-112,False,0,-8
-69,-119,False,0,-7
-65,-125,False,0,-6
-61,-130,False,0,-5
-57,-134,False,0,-4
-53,-137,False,0,-3
-49,-139,False,0,-2
-45,-140,False,0,-1
-41,-140,False,0,0
-37,-139,False,1,1
-33,-137,False,1,2
-29,-134,False,1,3
-25,-130,False,1,4
-21,-125,False,1,5
-17,-119,False,1,6
-13,-112,False,1,7
-9,-104,False,1,8
-5,-95,True,1,-9
-1,-104,False,1,-9
3,-112,False,1,-8
7,-119,False,1,-7
11,-125,False,1,-6
15,-130,False,1,-5
19,-134,False,1,-4
23,-137,False,1,-3
27,-139,False,1,-2
31,-140,False,1,-1
35,-140,False,1,0
39,-139,False,1,1
43,-137,False,1,2
47,-134,False,1,3
51,-130,False,1,4
55,-125,False,1,5
59,-119,False,1,6
-81.0,-159,False,1,7
-77.0,-151,False,1,8
-73.0,-142,False,1,9
-69.0,-132,False,1,10
-65.0,-122,False,1,10
-61.0,-112,False,1,10
-57.0,-102,False,1,10
-53.0,-92,True,1,-9
-49.0,-101,False,1,-9
-45.0,-109,False,1,-8
-41.0,-116,False,1,-7
-37.0,-122,False,2,-6
-33.0,-127,False,2,-5
-29.0,-131,False,2,-4
-25.0,-134,False,2,-3
-21.0,-136,False,2,-2
-17.0,-137,False,2,-1
-13.0,-137,False,2,0
-9.0,-136,False,2,1
-5.0,-134,False,2,2
-1.0,-131,False,2,3
3.0,-127,False,2,4
7.0,-122,False,2,5
11.0,-116,False,2,6
15.0,-109,False,2,7
19.0,-101,False,2,8
23.0,-92,True,2,-9
27.0,-101,False,2,-9
31.0,-109,False,2,-8
35.0,-116,False,2,-7
39.0,-122,False,2,-6
43.0,-127,False,2,-5
47.0,-131,False,2,-4
51.0,-134,False,2,-3
55.0,-136,False,2,-2
59.0,-137,False,2,-1
-87,-135,False,2,0
-83,-134,False,2,1
-79,-132,False,2,2
-75,-129,False,2,3
-71,-125,False,2,4
-67,-120,False,2,5
-63,-114,False,2,6
-59,-107,False,2,7
-55,-99,True,2,-9
-51,-108,False,2,-9
-47,-116,False,2,-8
-43,-123,False,2,-7
-39,-129,False,2,-6
-35,-134,False,3,-5
-31,-138,False,3,-4
-27,-141,False,3,-3
-23,-143,False,3,-2
-19,-144,False,3,-1
-15,-144,False,3,0
-11,-143,False,3,1
-7,-141,False,3,2
-3,-138,False,3,3
1,-134,False,3,4
5,-129,False,3,5
9,-123,False,3,6
13,-116,False,3,7
17,-108,False,3,8
21,-99,True,3,-9
25,-108,False,3,-9
29,-116,False,3,-8
33,-123,False,3,-7
37,-129,False,3,-6
41,-134,False,3,-5
45,-138,False,3,-4
49,-141,False,3,-3
53,-143,False,3,-2
57,-144,False,3,-1
-83,-101,False,3,0
-79,-100,False,3,1
-75,-98,True,3,-9
-71,-107,False,3,-9
-67,-115,False,3,-8
-63,-122,False,3,-7
-59,-128,False,3,-6
-55,-133,False,3,-5
-51,-137,False,3,-4
-47,-140,False,3,-3
-43,-142,False,3,-2
-39,-143,False,3,-1
-35,-143,False,4,0
-31,-142,False,4,1
-27,-140,False,4,2
-23,-137,False,4,3
-19,-133,False,4,4
-15,-128,False,4,5
-11,-122,False,4,6
-7,-115,False,4,7
-3,-107,False,4,8
1,-98,True,4,-9
5,-107,False,4,-9
9,-115,False,4,-8
13,-122,False,4,-7
17,-128,False,4,-6
21,-133,False,4,-5
25,-137,False,4,-4
29,-140,False,4,-3
33,-142,False,4,-2
37,-143,False,4,-1
41,-143,False,4,0
45,-142,False,4,1
49,-140,False,4,2
53,-137,False,4,3
57,-133,False,4,4
-91,-153,False,4,5
-87,-147,False,4,6
-83,-140,False,4,7
-79,-132,False,4,8
-75,-123,False,4,9
-71,-113,False,4,10
-67,-103,False,4,10
-63,-93,True,4,-9
-59,-102,False,4,-9
-55,-110,False,4,-8
-51,-117,False,4,-7
-47,-123,False,4,-6
-43,-128,False,4,-5
-39,-132,False,4,-4
-35,-135,False,5,-3
-31,-137,False,5,-2
-27,-138,False,5,-1
-23,-138,False,5,0
-19,-137,False,5,1
-15,-135,False,5,2
-11,-132,False,5,3
-7,-128,False,5,4
-3,-123,False,5,5
1,-117,False,5,6
5,-110,False,5,7
9,-102,False,5,8
13,-93,True,5,-9
17,-102,False,5,-9
21,-110,False,5,-8
25,-117,False,5,-7
29,-123,False,5,-6
33,-128,False,5,-5
37,-132,False,5,-4
41,-135,False,5,-3
45,-137,False,5,-2
49,-138,False,5,-1
53,-138,False,5,0
57,-137,False,5,1
