-481,-125,False,0,-9
-477,-133,False,0,-8
-473,-140,False,0,-7
-469,-146,False,0,-6
-465,-151,False,0,-5
-461,-155,False,0,-4
-457,-158,False,0,-3
-453,-160,False,0,-2
-449,-161,False,0,-1
-445,-161,False,0,0
-441,-160,False,0,1
-437,-158,False,0,2
-433,-155,False,0,3
-429,-151,False,0,4
-425,-146,False,0,5
-421,-140,False,0,6
-417,-133,False,0,7
-413,-125,False,0,8
-409,-116,False,0,9
-405,-106,False,0,10
-401,-96,True,0,-9
-397,-105,False,0,-9
-393,-113,False,0,-8
-389,-120,False,0,-7
-385,-126,False,0,-6
-381,-131,False,0,-5
-377,-135,False,0,-4
-373,-138,False,0,-3
-369,-140,False,0,-2
-365,-141,False,0,-1
-361,-141,False,0,0
-357,-140,False,0,1
-353,-138,False,0,2
-349,-135,False,0,3
-345,-131,False,0,4
-341,-126,False,0,5
-337,-120,False,0,6
-333,-113,False,0,7
-329,-105,False,0,8
-325,-96,True,0,-9
-321,-105,False,0,-9
-317,-113,False,0,-8
-313,-120,False,0,-7
-309,-126,False,0,-6
-305,-131,False,0,-5
-301,-135,False,0,-4
-297,-138,False,0,-3
-293,-140,False,0,-2
-289,-141,False,0,-1
-285,-141,False,0,0
-281,-140,False,0,1
-277,-138,False,0,2
-273,-135,False,0,3
-269,-131,False,0,4
-265,-126,False,0,5
-261,-120,False,0,6
-257,-113,False,0,7
-253,-105,False,0,8
-249,-96,True,0,-9
-245,-105,False,0,-9
-241,-113,False,0,-8
-237,-120,False,0,-7
-233,-126,False,0,-6
-229,-131,False,0,-5
-225,-135,False,0,-4
-221,-138,False,0,-3
-217,-140,False,0,-2
-213,-141,False,0,-1
-209,-141,False,0,0
-205,-140,False,0,1
-201,-138,False,0,2
-197,-135,False,0,3
-193,-131,False,0,4
-189,-126,False,0,5
-185,-120,False,0,6
-181,-113,False,0,7
-177,-105,False,0,8
-173,-96,True,0,-9
-169,-105,False,0,-9
-165,-113,False,0,-8
-161,-120,False,0,-7
-157,-126,False,0,-6
-153,-131,False,0,-5
-149,-135,False,0,-4
-145,-138,False,0,-3
-141,-140,False,0,-2
-137,-141,False,0,-1
-133,-141,False,0,0
-129,-140,False,0,1
-125,-138,False,0,2
-121,-135,False,0,3
-117,-131,False,0,4
-113,-126,False,0,5
-109,-120,False,0,6
-105,-113,False,0,7
-101,-105,False,0,8
-97,-96,True,0,-9
-93,-105,False,0,-9
-89,-113,False,0,-8
-85,-120,False,0,-7
-81,-126,False,0,-6
-77,-131,False,0,-5
-73,-135,False,0,-4
-69,-138,False,0,-3
-65,-140,False,0,-2
-61,-141,False,0,-1
-57,-141,False,0,0
-53,-140,False,0,1
-49,-138,False,0,2
-45,-135,False,0,3
-41,-131,False,0,4
-37,-126,False,1,5
-33,-120,False,1,6
-29,-113,False,1,7
-25,-105,False,1,8
-21,-96,True,1,-9
-17,-105,False,1,-9
-13,-113,False,1,-8
-9,-120,False,1,-7
-5,-126,False,1,-6
-1,-131,False,1,-5
3,-135,False,1,-4
7,-138,False,1,-3
11,-140,False,1,-2
15,-141,False,1,-1
19,-141,False,1,0
23,-140,False,1,1
27,-138,False,1,2
31,-135,False,1,3
35,-131,False,1,4
39,-126,False,1,5
43,-120,False,1,6
47,-113,False,1,7
51,-105,False,1,8
55,-96,True,1,-9
59,-105,False,1,-9
-81.0,-71,True,1,-9
-77.0,-80,True,1,-9
-73.0,-89,True,1,-9
-69.0,-98,True,1,-9
-65.0,-107,False,1,-9
-61.0,-115,False,1,-8
-57.0,-122,False,1,-7
-53.0,-128,False,1,-6
-49.0,-133,False,1,-5
-45.0,-137,False,1,-4
-41.0,-140,False,1,-3
-37.0,-142,False,2,-2
-33.0,-143,False,2,-1
-29.0,-143,False,2,0
-25.0,-142,False,2,1
-21.0,-140,False,2,2
-17.0,-137,False,2,3
-13.0,-133,False,2,4
-9.0,-128,False,2,5
-5.0,-122,False,2,6
-1.0,-115,False,2,7
3.0,-107,False,2,8
7.0,-98,True,2,-9
11.0,-107,False,2,-9
15.0,-115,False,2,-8
19.0,-122,False,2,-7
23.0,-128,False,2,-6
27.0,-133,False,2,-5
31.0,-137,False,2,-4
35.0,-140,False,2,-3
39.0,-142,False,2,-2
43.0,-143,False,2,-1
47.0,-143,False,2,0
51.0,-142,False,2,1
55.0,-140,False,2,2
59.0,-137,False,2,3
-87,-103,False,2,4
-83,-98,True,2,-9
-79,-107,False,2,-9
-75,-115,False,2,-8
-71,-122,False,2,-7
-67,-128,False,2,-6
-63,-133,False,2,-5
-59,-137,False,2,-4
-55,-140,False,2,-3
-51,-142,False,2,-2
-47,-143,False,2,-1
-43,-143,False,2,0
-39,-142,False,2,1
-35,-140,False,3,2
-31,-137,False,3,3
-27,-133,False,3,4
-23,-128,False,3,5
-19,-122,False,3,6
-15,-115,False,3,7
-11,-107,False,3,8
-7,-98,True,3,-9
-3,-107,False,3,-9
1,-115,False,3,-8
5,-122,False,3,-7
9,-128,False,3,-6
13,-133,False,3,-5
17,-137,False,3,-4
21,-140,False,3,-3
25,-142,False,3,-2
29,-143,False,3,-1
33,-143,False,3,0
37,-142,False,3,1
41,-140,False,3,2
45,-137,False,3,3
49,-133,False,3,4
53,-128,False,3,5
57,-122,False,3,6
-83,-194,False,3,7
-79,-186,False,3,8
-75,-177,False,3,9
-71,-167,False,3,10
-67,-157,False,3,10
-63,-147,False,3,10
-59,-137,False,3,10
-55,-127,False,3,10
-51,-117,False,3,10
-47,-107,False,3,10
-43,-97,True,3,-9
-39,-106,False,3,-9
-35,-114,False,4,-8
-31,-121,False,4,-7
-27,-127,False,4,-6
-23,-132,False,4,-5
-19,-136,False,4,-4
-15,-139,False,4,-3
-11,-141,False,4,-2
-7,-142,False,4,-1
-3,-142,False,4,0
1,-141,False,4,1
5,-139,False,4,2
9,-136,False,4,3
13,-132,False,4,4
17,-127,False,4,5
21,-121,False,4,6
25,-114,False,4,7
29,-106,False,4,8
33,-97,True,4,-9
37,-106,False,4,-9
41,-114,False,4,-8
45,-121,False,4,-7
49,-127,False,4,-6
53,-132,False,4,-5
57,-136,False,4,-4
-91,-134,False,4,-3
-87,-136,False,4,-2
-83,-137,False,4,-1
-79,-137,False,4,0
-75,-136,False,4,1
-71,-134,False,4,2
-67,-131,False,4,3
-63,-127,False,4,4
-59,-122,False,4,5
-55,-116,False,4,6
-51,-109,False,4,7
-47,-101,False,4,8
-43,-92,True,4,-9
-39,-101,False,4,-9
-35,-109,False,5,-8
-31,-116,False,5,-7
-27,-122,False,5,-6
-23,-127,False,5,-5
-19,-131,False,5,-4
-15,-134,False,5,-3
-11,-136,False,5,-2
-7,-137,False,5,-1
-3,-137,False,5,0
1,-136,False,5,1
5,-134,False,5,2
9,-131,False,5,3
13,-127,False,5,4
17,-122,False,5,5
21,-116,False,5,6
25,-109,False,5,7
29,-101,False,5,8
33,-92,True,5,-9
37,-101,False,5,-9
41,-109,False,5,-8
45,-116,False,5,-7
49,-122,False,5,-6
53,-127,False,5,-5
57,-131,False,5,-4
-83,-140,False,5,-3
-79,-142,False,5,-2
-75,-143,False,5,-1
-71,-143,False,5,0
-67,-142,False,5,1
-63,-140,False,5,2
-59,-137,False,5,3
-55,-133,False,5,4
-51,-128,False,5,5
-47,-122,False,5,6
-43,-115,False,5,7
-39,-107,False,5,8
-35,-98,True,6,-9
-31,-107,False,6,-9
-27,-115,False,6,-8
-23,-122,False,6,-7
-19,-128,False,6,-6
-15,-133,False,6,-5
-11,-137,False,6,-4
-7,-140,False,6,-3
-3,-142,False,6,-2
1,-143,False,6,-1
5,-143,False,6,0
9,-142,False,6,1
13,-140,False,6,2
17,-137,False,6,3
21,-133,False,6,4
25,-128,False,6,5
29,-122,False,6,6
33,-115,False,6,7
37,-107,False,6,8
41,-98,True,6,-9
45,-107,False,6,-9
49,-115,False,6,-8
53,-122,False,6,-7
57,-128,False,6,-6
-91,-71,True,6,-9
-87,-80,True,6,-9
-83,-89,True,6,-9
-79,-98,True,6,-9
-75,-107,False,6,-9
-71,-115,False,6,-8
-67,-122,False,6,-7
-63,-128,False,6,-6
-59,-133,False,6,-5
-55,-137,False,6,-4
-51,-140,False,6,-3
-47,-142,False,6,-2
-43,-143,False,6,-1
